Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
00:38:35:455,0.024,-0.007,-0.996,-263.800,-72.100,-94.400,-0.562,2.312,0.250
00:38:35:567,0.027,-0.009,-0.992,-264.100,-71.900,-92.500,0.438,2.812,0.500
00:38:35:675,0.027,-0.014,-0.992,-265.000,-73.000,-92.500,-0.062,2.750,0.188
00:38:35:774,0.029,-0.016,-1.002,-264.200,-72.200,-95.800,-0.625,2.312,0.125
00:38:35:885,0.024,-0.011,-0.997,-264.100,-72.500,-93.700,0.000,2.688,0.062
00:38:35:995,0.026,-0.018,-0.989,-263.400,-72.500,-92.400,-0.250,2.812,0.188
00:38:36:123,0.028,-0.013,-0.995,-263.800,-71.700,-93.500,0.500,2.625,0.188
00:38:36:209,0.028,-0.010,-0.997,-264.500,-71.900,-92.100,0.188,3.000,0.062
00:38:36:343,0.025,-0.009,-0.992,-262.400,-71.200,-92.900,-0.062,2.562,0.062
00:38:36:453,0.029,-0.009,-0.990,-264.000,-72.000,-93.200,-0.062,2.188,0.062
00:38:36:548,0.022,-0.012,-0.993,-264.200,-71.600,-93.500,0.125,2.125,0.000
00:38:36:678,0.021,-0.009,-0.989,-263.900,-72.000,-91.300,-0.125,2.875,0.125
00:38:36:804,0.028,-0.013,-0.989,-263.800,-71.900,-90.300,0.375,3.125,0.125
00:38:36:902,0.028,-0.009,-0.996,-265.100,-72.400,-92.000,0.562,2.688,-0.125
00:38:37:023,0.026,-0.013,-1.001,-265.000,-72.500,-92.800,0.312,2.688,0.500
00:38:37:117,0.030,-0.018,-0.996,-265.500,-72.100,-94.200,0.375,2.375,-0.188
00:38:37:254,0.027,-0.009,-0.989,-264.100,-73.200,-93.600,-0.312,2.875,0.062
00:38:37:358,0.022,-0.018,-0.996,-266.400,-72.600,-92.800,0.375,2.562,-0.188
00:38:37:465,0.027,-0.014,-0.997,-265.100,-72.000,-92.200,0.062,2.688,0.125
00:38:37:565,0.031,-0.018,-0.995,-265.300,-72.800,-90.600,-0.125,2.688,0.500
00:38:37:667,0.029,-0.011,-0.993,-264.400,-72.900,-92.800,0.062,2.812,0.188
00:38:37:801,0.024,-0.013,-0.990,-263.900,-71.400,-91.500,0.250,2.312,0.000
00:38:37:891,0.030,-0.011,-0.996,-264.500,-71.200,-93.300,0.000,2.938,0.188
00:38:37:994,0.023,-0.010,-0.987,-264.600,-72.500,-94.000,-0.125,3.062,-0.188
00:38:38:094,0.024,-0.008,-1.003,-265.200,-72.600,-91.900,0.312,2.688,0.062
00:38:38:207,0.027,-0.012,-0.991,-265.200,-71.500,-93.500,0.562,2.875,0.188
00:38:38:306,0.027,-0.012,-0.995,-264.400,-73.500,-92.100,0.438,2.375,0.250
00:38:38:435,0.026,-0.011,-0.995,-263.400,-72.000,-94.500,-0.438,3.188,0.062
00:38:38:543,0.027,-0.014,-0.993,-263.800,-72.500,-93.000,-0.250,3.000,0.500
00:38:38:666,0.030,-0.012,-0.990,-264.300,-73.100,-94.700,0.312,2.562,0.188
00:38:38:757,0.028,-0.010,-0.997,-264.600,-72.000,-93.500,0.125,2.250,-0.125
00:38:38:909,0.028,-0.008,-1.004,-264.500,-71.700,-93.100,0.062,2.875,0.250
00:38:38:967,0.025,-0.011,-0.991,-265.000,-73.600,-92.800,0.250,3.000,0.250
00:38:39:093,0.028,-0.010,-0.997,-263.500,-73.100,-93.000,0.438,3.125,0.062
00:38:39:222,0.024,-0.013,-1.001,-264.400,-72.800,-89.700,-0.125,2.688,0.188
00:38:39:341,0.025,-0.013,-0.996,-263.000,-73.300,-95.600,0.000,2.812,0.188
00:38:39:443,0.025,-0.012,-0.996,-264.900,-73.200,-90.700,-0.125,2.812,0.438
00:38:39:572,0.030,-0.009,-0.992,-264.900,-71.300,-92.700,0.562,2.812,0.625
00:38:39:666,0.025,-0.017,-0.990,-263.600,-73.300,-95.100,0.062,2.500,0.125
00:38:39:783,0.028,-0.011,-0.995,-264.300,-71.600,-93.300,0.188,2.500,0.438
00:38:39:856,0.031,-0.009,-1.001,-263.800,-72.100,-92.500,-0.250,2.375,0.250
00:38:40:011,0.024,-0.011,-0.996,-263.800,-73.000,-92.500,0.062,3.375,0.062
00:38:40:095,0.025,-0.010,-0.995,-263.000,-74.300,-92.600,0.312,2.938,0.375
00:38:40:207,0.029,-0.012,-0.990,-265.400,-74.100,-92.900,0.375,2.625,0.125
00:38:40:334,0.030,-0.008,-0.988,-264.500,-72.800,-92.700,-0.438,2.688,0.250
00:38:40:452,0.024,-0.012,-0.989,-264.400,-72.600,-93.700,0.688,2.688,0.062
00:38:40:562,0.020,-0.014,-0.997,-265.800,-72.900,-92.800,0.062,2.688,0.062
00:38:40:691,0.028,-0.010,-0.990,-263.500,-72.500,-93.500,0.375,2.500,0.375
00:38:40:779,0.027,-0.013,-0.992,-264.600,-72.300,-92.100,0.125,2.750,0.062
00:38:40:888,0.027,-0.011,-0.994,-265.100,-71.700,-92.000,0.688,2.562,0.375
00:38:41:005,0.026,-0.015,-0.990,-266.700,-73.000,-91.600,0.250,2.875,-0.188
00:38:41:105,0.031,-0.013,-1.000,-264.900,-73.100,-92.200,-0.125,3.062,0.375
00:38:41:233,0.028,-0.015,-0.999,-264.900,-72.800,-92.500,0.188,2.750,0.000
00:38:41:327,0.026,-0.008,-0.993,-264.300,-72.200,-93.300,0.000,2.312,-0.125
00:38:41:471,0.024,-0.012,-0.996,-265.400,-72.800,-92.800,-0.125,2.938,0.000
00:38:41:538,0.024,-0.011,-0.996,-263.400,-71.900,-94.300,-0.312,1.812,0.062
00:38:41:655,0.026,-0.010,-0.996,-263.400,-71.700,-92.800,0.312,2.875,0.312
00:38:41:757,0.028,-0.009,-0.998,-264.200,-71.800,-94.300,0.312,2.750,0.375
00:38:41:876,0.028,-0.012,-0.989,-264.000,-73.000,-92.100,0.438,2.562,0.062
00:38:41:993,0.029,-0.011,-0.989,-264.000,-71.700,-93.600,0.188,2.938,0.188
00:38:42:087,0.023,-0.013,-0.996,-264.600,-72.900,-92.700,0.125,2.750,-0.062
00:38:42:222,0.028,-0.014,-0.990,-263.000,-73.100,-91.900,0.375,2.625,0.125
00:38:42:330,0.021,-0.013,-0.991,-264.500,-73.400,-92.300,0.000,2.812,0.250
00:38:42:435,0.021,-0.018,-0.992,-264.300,-72.300,-92.300,0.000,3.000,0.000
00:38:42:518,0.027,-0.017,-0.996,-265.100,-72.900,-93.800,-0.188,2.625,0.125
00:38:42:632,0.029,-0.012,-0.996,-264.100,-72.300,-91.400,0.125,2.750,-0.062
00:38:42:756,0.023,-0.016,-0.996,-264.300,-73.200,-92.700,0.125,2.500,0.125
00:38:42:855,0.051,-0.005,-1.005,-265.100,-72.280,-92.200,0.375,2.750,-1.750
00:38:42:981,0.067,-0.015,-0.923,-263.400,-72.700,-93.500,0.312,2.000,0.000
00:38:43:094,0.021,-0.011,-0.990,-263.700,-72.400,-96.000,0.500,2.188,-0.250
00:38:43:207,-0.001,0.045,-0.976,-264.300,-72.900,-92.200,0.500,2.938,0.750
00:38:43:327,0.027,-0.013,-0.989,-264.100,-73.900,-94.800,0.375,2.562,0.750
00:38:43:461,0.027,-0.016,-0.998,-263.800,-72.400,-92.200,-0.062,2.500,0.500
00:38:43:548,0.029,-0.007,-0.992,-264.300,-72.400,-94.000,0.125,3.000,0.125
00:38:43:656,0.028,-0.015,-0.996,-263.700,-73.300,-91.900,0.312,2.312,0.062
00:38:43:786,0.029,-0.008,-1.001,-263.500,-70.600,-93.700,0.188,2.812,0.375
00:38:43:909,0.027,-0.012,-0.997,-265.400,-72.800,-94.400,0.062,2.250,0.312
00:38:43:986,0.030,-0.013,-0.991,-265.400,-71.100,-92.700,-0.375,2.500,0.188
00:38:44:115,0.029,-0.014,-0.994,-265.400,-72.700,-92.500,0.000,3.062,0.438
00:38:44:214,0.050,-0.017,-0.997,-263.700,-72.600,-94.000,0.562,3.062,3.125
00:38:44:339,0.016,-0.056,-0.969,-263.900,-72.600,-94.500,0.000,2.438,2.625
00:38:44:444,0.029,-0.011,-0.992,-264.000,-72.400,-91.800,-0.438,2.625,3.625
00:38:44:556,0.029,-0.042,-1.004,-263.800,-73.400,-93.100,-0.125,6.000,-1.250
00:38:44:693,0.030,0.004,-0.983,-263.600,-72.200,-91.900,-0.375,11.250,11.188
00:38:44:785,0.110,-0.027,-1.009,-265.800,-73.100,-92.900,2.000,56.250,3.438
00:38:44:908,0.229,-0.017,-1.076,-269.700,-72.200,-92.400,3.625,65.250,-2.375
00:38:45:016,0.298,-0.016,-0.927,-272.500,-72.600,-93.000,-4.375,34.312,-7.875
00:38:45:130,0.326,0.011,-0.947,-274.300,-73.500,-92.800,1.062,25.312,-5.938
00:38:45:241,0.385,-0.000,-0.913,-274.800,-72.800,-90.100,13.250,33.312,-11.500
00:38:45:371,0.437,-0.045,-0.949,-277.000,-72.800,-92.100,7.188,16.812,-18.562
00:38:45:466,0.462,-0.067,-0.888,-277.800,-73.300,-92.700,6.812,26.875,-22.062
00:38:45:595,0.503,-0.122,-1.101,-281.900,-74.100,-92.600,9.688,47.812,-28.750
00:38:45:712,0.547,0.025,-0.821,-286.100,-71.900,-95.700,7.188,17.000,-21.375
00:38:45:816,0.546,0.025,-0.820,-285.600,-73.600,-95.000,13.375,10.125,-20.125
00:38:45:926,0.546,0.049,-0.877,-287.000,-72.200,-96.600,10.688,-13.312,-11.000
00:38:46:045,0.541,0.027,-0.753,-286.600,-71.500,-93.700,9.625,-13.000,-13.500
00:38:46:182,0.463,0.046,-0.685,-284.400,-71.900,-97.100,10.688,-11.250,-15.375
00:38:46:320,0.431,-0.007,-1.071,-285.900,-72.500,-97.600,7.938,-2.188,-13.125
00:38:46:398,0.442,0.024,-0.878,-286.900,-72.200,-97.900,4.312,-3.375,-5.625
00:38:46:527,0.472,0.017,-0.873,-286.600,-73.000,-96.300,-0.438,12.500,0.250
00:38:46:642,0.458,0.000,-0.890,-286.900,-72.200,-94.800,-1.625,11.812,3.188
00:38:46:744,0.526,0.012,-0.874,-287.000,-71.300,-95.700,-6.562,18.062,10.688
00:38:46:851,0.522,0.027,-0.815,-287.800,-73.600,-93.900,-5.875,18.938,7.625
00:38:46:964,0.537,0.020,-0.816,-287.100,-72.600,-97.500,-1.812,10.750,2.250
00:38:47:058,0.551,0.020,-0.824,-288.700,-72.800,-95.700,-1.375,15.375,0.000
00:38:47:177,0.579,0.035,-0.804,-289.400,-73.800,-98.700,-2.062,2.875,4.188
00:38:47:297,0.534,0.014,-0.806,-287.100,-71.700,-98.300,0.875,-15.438,2.938
00:38:47:434,0.521,0.013,-0.868,-286.600,-72.300,-95.900,1.875,-6.875,-0.875
00:38:47:570,ÿ“©²’j¢rÂºª‚rÂŠ’jRü0.458,0.001,-0.881,-286.200,-71.900,-93.400,-5.125,9.312,7.438
00:38:47:676,0.515,0.041,-0.793,-287.600,-73.000,-94.400,-6.375,5.438,9.938
00:38:47:801,0.530,0.032,-0.808,-283.900,-72.000,-94.400,0.562,-35.562,7.625
00:38:47:895,0.506,0.009,-0.958,-282.300,-72.800,-97.300,-0.812,2.625,0.125
00:38:48:020,0.503,0.027,-0.916,-284.400,-71.600,-94.500,-6.875,27.125,5.750
00:38:48:122,0.545,0.026,-0.854,-285.400,-73.100,-93.200,-5.125,16.000,6.500
00:38:48:235,0.505,-0.102,-0.956,-284.700,-73.500,-95.000,-10.688,-25.125,24.250
00:38:48:351,0.495,0.014,-0.865,-282.400,-73.200,-93.800,-0.312,0.125,2.375
00:38:48:456,0.488,0.021,-0.852,-283.600,-73.500,-92.800,0.188,16.000,-2.250
00:38:48:558,0.512,0.013,-0.845,-283.800,-72.600,-94.900,-0.188,11.500,-0.750
00:38:48:667,0.523,0.020,-0.831,-284.500,-74.200,-96.000,-0.688,9.438,0.625
00:38:48:785,0.522,0.017,-0.821,-284.000,-72.300,-93.400,-1.812,2.250,2.312
00:38:48:888,0.535,0.013,-0.853,-284.300,-73.400,-93.200,0.500,-0.438,0.125
00:38:49:013,0.521,0.035,-0.829,-285.000,-72.400,-93.600,-0.562,4.312,2.375
00:38:49:107,0.534,0.019,-0.824,-285.600,-72.600,-94.100,0.562,0.312,-0.125
00:38:49:232,0.519,0.013,-0.878,-285.300,-72.500,-94.900,2.375,-3.312,-2.438
00:38:49:335,0.514,0.011,-0.858,-284.600,-73.600,-95.800,0.375,2.188,-0.312
00:38:49:445,0.520,0.028,-0.849,-284.600,-71.400,-94.000,-0.250,9.250,-1.812
00:38:49:582,0.551,0.007,-0.879,-285.600,-71.700,-94.900,-1.938,22.625,0.875
00:38:49:676,0.596,0.004,-0.789,-286.800,-74.100,-93.800,-2.625,58.000,-5.250
00:38:49:808,0.670,0.048,-0.580,-290.000,-72.800,-97.200,6.125,61.062,-13.125
00:38:49:923,0.734,0.048,-0.546,-292.700,-73.800,-100.800,5.000,50.188,-11.062
00:38:50:052,0.735,0.033,-0.232,-295.100,-75.100,-101.700,4.000,58.000,-6.688
00:38:50:143,0.981,0.177,-0.009,-298.500,-73.500,-104.700,12.188,80.125,-11.000
00:38:50:256,0.948,-0.017,-0.481,-301.400,-74.700,-109.600,21.562,55.438,-11.562
00:38:50:368,1.249,-0.075,-0.911,-303.000,-74.800,-110.400,19.250,72.688,-5.062
00:38:50:496,0.971,0.074,-0.284,-304.400,-73.600,-119.300,18.312,45.062,-6.500
00:38:50:608,0.744,0.174,0.157,-305.000,-74.400,-120.000,20.562,62.875,-8.312
00:38:50:724,0.999,0.111,-0.001,-306.100,-76.100,-120.900,0.188,8.062,-6.812
00:38:50:851,0.989,0.125,-0.024,-305.900,-75.600,-122.500,-0.312,8.938,2.938
00:38:50:954,0.987,0.107,0.009,-305.400,-76.000,-123.500,-0.812,17.750,14.750
00:38:51:063,0.952,0.130,0.029,-305.800,-75.300,-126.300,-0.188,8.688,0.438
00:38:51:164,0.977,0.105,0.129,-304.700,-75.000,-125.900,1.562,3.375,0.375
00:38:51:300,1.001,0.105,0.010,-305.600,-74.800,-122.700,-1.125,-8.562,-0.125
00:38:51:403,1.003,0.074,0.007,-306.500,-76.200,-123.000,0.938,-3.375,0.000
00:38:51:514,0.999,0.081,0.032,-305.100,-74.400,-123.400,-0.188,3.000,-0.125
00:38:51:631,1.007,0.072,0.021,-303.400,-74.400,-124.000,-0.062,5.562,0.000
00:38:51:734,1.004,0.078,0.029,-304.500,-76.000,-125.000,0.250,1.125,0.250
00:38:51:843,0.998,0.072,0.014,-303.600,-74.800,-125.500,0.062,0.688,0.250
00:38:51:953,1.006,0.076,0.028,-303.900,-75.100,-125.500,-0.312,5.250,0.000
00:38:52:077,1.001,0.072,0.040,-306.500,-76.400,-124.900,-0.500,0.062,0.188
00:38:52:168,1.004,0.076,0.025,-305.700,-75.100,-123.800,0.250,5.250,0.000
00:38:52:292,1.000,0.073,0.050,-304.600,-74.300,-125.900,0.562,3.000,0.000
00:38:52:403,1.005,0.073,0.022,-305.200,-75.600,-121.800,0.562,-0.750,0.000
00:38:52:524,1.006,0.075,0.008,-303.700,-74.500,-124.500,-0.250,-2.062,0.438
00:38:52:624,1.001,0.078,0.003,-304.700,-75.500,-121.800,0.562,0.062,0.125
00:38:52:743,1.003,0.072,0.013,-305.300,-74.300,-125.000,0.062,2.562,-0.062
00:38:52:839,1.011,0.076,-0.000,-304.500,-75.300,-122.500,0.062,2.625,0.125
00:38:52:943,1.007,0.074,0.004,-305.400,-74.800,-121.800,0.062,3.688,0.062
00:38:53:063,1.003,0.070,0.012,-305.700,-75.300,-123.500,-0.125,1.875,0.188
00:38:53:165,1.004,0.075,0.008,-305.500,-74.900,-124.900,0.188,3.250,-0.250
00:38:53:282,1.002,0.074,0.006,-306.000,-74.100,-123.400,0.125,3.750,0.188
00:38:53:392,1.001,0.080,0.011,-307.000,-75.200,-121.200,-0.062,2.812,0.250
00:38:53:497,1.007,0.077,-0.000,-305.400,-75.500,-123.800,-0.312,2.938,0.000
00:38:53:604,1.011,0.078,0.015,-306.300,-74.400,-122.700,0.812,2.688,0.062
00:38:53:720,1.008,0.075,0.007,-304.600,-75.200,-121.900,0.125,2.125,0.125
00:38:53:841,1.006,0.070,-0.001,-304.500,-74.000,-122.800,-0.312,3.625,-0.125
00:38:53:943,1.007,0.077,0.001,-304.400,-74.800,-123.000,-0.375,3.312,0.250
00:38:54:070,1.008,0.079,0.013,-305.400,-74.600,-124.700,-0.062,2.500,0.500
00:38:54:166,1.004,0.072,0.010,-305.700,-74.800,-123.200,-0.250,2.625,0.188
00:38:54:273,1.000,0.075,0.011,-306.100,-74.400,-122.700,0.750,3.062,-0.062
00:38:54:384,1.010,0.075,0.002,-304.700,-74.900,-125.100,0.438,1.688,0.688
00:38:54:489,1.003,0.077,0.008,-304.800,-75.200,-121.600,-0.125,3.938,0.312
00:38:54:568,1.008,0.079,0.012,-306.900,-75.900,-124.000,0.500,2.625,0.188
00:38:54:683,1.007,0.070,0.014,-306.000,-74.600,-123.000,-0.688,3.250,0.062
00:38:54:811,1.002,0.072,0.012,-305.200,-75.800,-125.200,0.000,2.625,-0.062
00:38:54:930,0.998,0.067,0.002,-306.200,-74.700,-124.600,0.000,2.500,-0.062
00:38:55:040,1.004,0.073,0.014,-306.100,-75.200,-123.600,-0.125,3.125,0.188
00:38:55:141,0.999,0.075,0.014,-304.800,-74.600,-124.700,0.125,3.188,-0.062
00:38:55:280,1.000,0.076,0.012,-304.900,-74.500,-124.400,-0.062,3.312,0.125
00:38:55:391,1.006,0.075,0.011,-305.400,-75.500,-124.700,-0.125,1.875,0.188
00:38:55:503,1.000,0.077,0.018,-305.500,-75.500,-124.200,-0.250,2.688,0.188
00:38:55:615,1.010,0.071,0.014,-306.000,-73.900,-125.300,0.250,2.375,0.312
00:38:55:724,0.998,0.077,0.013,-306.100,-74.900,-122.200,0.500,2.938,0.188
00:38:55:833,1.004,0.071,0.014,-305.600,-75.100,-123.900,-0.125,3.000,0.500
00:38:55:955,1.003,0.072,0.016,-304.900,-74.400,-123.000,0.062,3.125,0.062
00:38:56:097,1.002,0.073,0.019,-306.000,-74.300,-122.600,0.125,4.312,0.375
00:38:56:193,1.003,0.074,0.020,-304.800,-74.100,-126.400,0.000,4.812,0.125
00:38:56:292,0.998,0.072,0.022,-305.000,-74.000,-125.600,0.688,3.500,0.188
00:38:56:404,1.001,0.076,0.036,-305.700,-74.000,-125.700,-0.125,4.875,0.250
00:38:56:533,1.002,0.078,0.028,-304.800,-75.100,-123.000,0.375,4.750,0.125
00:38:56:633,1.002,0.081,0.031,-304.600,-74.400,-124.300,0.125,3.375,0.062
00:38:56:735,1.003,0.077,0.029,-304.500,-73.900,-122.600,0.000,4.125,-0.125
00:38:56:853,1.000,0.073,0.038,-305.300,-74.500,-125.600,0.312,3.250,0.500
00:38:56:954,1.004,0.069,0.040,-304.400,-73.500,-125.500,0.438,4.312,0.250
00:38:57:056,0.999,0.078,0.038,-304.600,-74.300,-123.900,0.000,3.562,0.125
00:38:57:164,1.001,0.081,0.036,-306.600,-75.000,-125.600,0.500,3.375,0.125
00:38:57:284,1.001,0.075,0.029,-304.600,-74.600,-125.600,-0.312,5.000,0.000
00:38:57:377,1.000,0.073,0.050,-304.400,-75.200,-124.000,0.125,4.125,0.125
00:38:57:503,1.002,0.077,0.035,-304.400,-74.800,-126.000,0.438,1.438,0.000
00:38:57:595,1.005,0.070,0.056,-306.100,-74.900,-123.100,0.188,4.938,-0.062
00:38:57:714,1.006,0.075,0.055,-305.800,-75.500,-124.300,0.438,2.812,0.062
00:38:57:808,1.004,0.075,0.058,-304.400,-75.500,-124.300,-0.375,4.125,-0.250
00:38:57:918,1.003,0.076,0.061,-304.700,-74.600,-127.400,0.312,6.125,0.000
00:38:58:028,0.999,0.077,0.059,-305.800,-74.200,-125.700,1.062,3.750,0.188
00:38:58:147,1.001,0.076,0.061,-304.800,-75.600,-126.000,-0.250,4.250,0.062
00:38:58:274,1.001,0.074,0.065,-304.600,-74.900,-127.600,-0.438,6.938,0.438
00:38:58:391,1.001,0.079,0.075,-304.600,-74.500,-126.500,0.125,4.438,0.188
00:38:58:510,0.996,0.071,0.073,-304.400,-74.400,-124.600,-0.125,4.250,0.188
00:38:58:607,0.998,0.077,0.089,-304.400,-75.600,-126.900,-0.062,5.438,0.125
00:38:58:719,0.996,0.078,0.089,-304.600,-74.900,-126.300,0.188,5.312,-0.062
00:38:58:820,0.996,0.071,0.093,-304.100,-73.600,-128.400,-0.938,6.375,0.000
00:38:58:918,1.002,0.078,0.102,-303.500,-74.800,-127.700,0.250,3.000,-0.188
00:38:59:034,0.995,0.074,0.102,-305.100,-74.300,-126.600,-0.375,3.312,0.125
00:38:59:142,1.003,0.077,0.102,-305.000,-75.600,-126.000,0.250,1.312,0.188
00:38:59:248,0.998,0.077,0.091,-304.800,-74.200,-127.700,0.062,1.938,-0.062
00:38:59:358,1.000,0.074,0.102,-306.300,-75.200,-126.900,0.250,3.375,0.000
00:38:59:482,0.994,0.071,0.097,-305.000,-74.700,-128.600,0.562,2.188,0.375
00:38:59:584,0.998,0.080,0.102,-304.300,-73.700,-128.000,0.125,3.875,0.375
00:38:59:684,1.003,0.073,0.100,-305.000,-74.100,-126.500,0.000,2.000,0.312
00:38:59:804,1.003,0.067,0.108,-304.100,-75.500,-127.400,0.938,2.875,0.375
00:38:59:921,1.005,0.071,0.102,-305.000,-73.800,-127.500,-0.188,2.375,0.000
00:39:00:019,1.001,0.078,0.104,-305.400,-74.300,-127.000,0.375,2.125,0.312
00:39:00:139,0.998,0.074,0.094,-306.000,-74.900,-125.500,-0.062,3.250,0.625
00:39:00:253,1.002,0.076,0.104,-304.800,-75.000,-126.600,-0.125,2.938,0.062
00:39:00:362,0.996,0.076,0.101,-303.600,-73.700,-126.100,0.000,2.812,0.312
00:39:00:479,0.999,0.073,0.096,-304.600,-75.200,-126.900,-0.312,2.875,0.312
00:39:00:590,0.999,0.070,0.102,-307.000,-73.800,-126.600,0.312,1.875,0.438
00:39:00:715,0.997,0.077,0.098,-305.500,-75.400,-127.700,0.500,2.188,0.438
00:39:00:815,0.999,0.075,0.101,-304.900,-75.200,-124.700,0.562,-1.750,0.062
00:39:00:917,1.005,0.078,0.096,-305.700,-74.000,-126.800,-0.188,5.500,0.562
00:39:01:043,0.995,0.068,0.087,-304.200,-73.900,-127.300,0.125,1.188,-0.375
00:39:01:135,0.996,0.074,0.089,-306.200,-73.500,-124.700,0.188,3.312,0.438
00:39:01:256,0.995,0.073,0.087,-305.100,-75.300,-125.400,0.125,1.062,0.375
00:39:01:354,0.997,0.075,0.078,-305.500,-75.700,-126.100,0.000,1.625,0.000
00:39:01:489,0.996,0.069,0.077,-304.800,-75.000,-126.900,-0.812,4.750,0.188
00:39:01:567,1.003,0.077,0.094,-306.100,-73.100,-127.600,0.312,2.938,0.188
00:39:01:690,1.004,0.075,0.090,-304.700,-75.400,-126.800,0.375,2.812,0.375
00:39:01:801,1.005,0.074,0.086,-305.600,-76.600,-125.200,0.250,2.438,0.062
00:39:01:907,0.999,0.075,0.084,-304.900,-74.300,-124.600,0.625,2.125,-0.062
00:39:02:029,1.000,0.075,0.091,-305.700,-74.500,-125.400,-0.125,3.625,0.312
00:39:02:132,0.999,0.079,0.091,-306.300,-75.000,-127.200,0.500,2.750,0.062
00:39:02:241,1.005,0.075,0.089,-304.700,-75.000,-126.500,0.125,2.750,0.188
00:39:02:353,1.003,0.075,0.092,-304.100,-75.500,-124.800,0.438,2.312,0.188
00:39:02:448,0.993,0.072,0.087,-304.500,-73.500,-124.100,-0.062,3.188,0.500
00:39:02:583,0.998,0.079,0.089,-304.700,-74.700,-126.700,0.000,2.750,0.188
00:39:02:667,1.004,0.079,0.092,-307.500,-75.100,-123.900,0.000,4.500,0.312
00:39:02:801,0.995,0.073,0.100,-305.300,-75.200,-127.000,-0.125,3.438,0.000
00:39:02:904,1.001,0.077,0.107,-305.200,-74.100,-126.400,0.312,1.875,0.062
00:39:02:995,1.003,0.077,0.093,-305.600,-74.500,-126.000,-0.312,3.562,0.125
00:39:03:109,1.005,0.075,0.097,-305.500,-74.800,-127.300,0.375,2.688,0.312
00:39:03:226,0.995,0.071,0.102,-305.100,-73.100,-125.100,0.562,2.562,0.250
00:39:03:351,0.999,0.077,0.091,-304.900,-74.700,-125.600,0.125,0.812,0.188
00:39:03:445,0.996,0.075,0.094,-304.800,-74.600,-127.200,0.250,2.812,0.188
00:39:03:547,0.990,0.071,0.088,-305.800,-74.500,-127.200,0.500,1.312,0.062
00:39:03:673,1.000,0.069,0.092,-305.200,-74.400,-126.900,0.250,3.188,0.250
00:39:03:748,0.995,0.074,0.092,-304.700,-75.000,-127.100,-0.125,2.875,0.062
00:39:03:894,0.999,0.077,0.090,-305.400,-73.600,-124.200,0.062,1.562,0.250
00:39:04:012,1.001,0.077,0.090,-304.900,-74.900,-126.000,0.438,3.125,0.125
00:39:04:108,0.998,0.072,0.088,-305.000,-75.400,-126.300,0.125,3.188,0.188
00:39:04:239,0.999,0.074,0.090,-305.300,-73.900,-125.500,0.000,2.500,0.312
00:39:04:325,0.996,0.072,0.085,-306.500,-74.400,-126.100,0.188,1.625,-0.250
00:39:04:453,1.000,0.058,0.114,-305.900,-75.400,-127.200,1.438,-8.500,0.438
00:39:04:551,1.008,0.080,0.017,-305.800,-74.600,-127.100,0.688,-5.312,0.250
00:39:04:655,1.010,0.064,0.040,-305.500,-74.300,-124.700,1.375,-5.000,-0.062
00:39:04:781,0.997,0.077,0.040,-305.800,-74.800,-125.200,0.688,-9.500,0.375
00:39:04:893,1.012,0.069,0.016,-305.700,-74.300,-125.000,1.312,-19.125,0.250
00:39:05:003,1.016,0.069,-0.015,-306.700,-74.000,-121.500,5.750,-20.375,0.000
00:39:05:116,1.007,0.232,-0.053,-306.000,-75.100,-118.900,-28.250,-64.750,4.188
00:39:05:236,1.406,0.162,0.152,-302.900,-75.000,-113.600,-42.375,-80.312,-2.062
00:39:05:345,0.276,0.366,-0.423,-299.800,-77.100,-103.000,-87.938,-196.312,-8.188
00:39:05:480,1.000,0.284,-0.682,-291.500,-79.800,-95.300,6.438,-18.375,22.938
00:39:05:593,0.672,0.241,-0.736,-287.200,-80.200,-91.700,-35.938,-89.562,26.938
00:39:05:830,r¢šš‚r’šŠO|—¿NLÈK&'')‚‚jÂŠrš‚ÁjÊ‚rª‚ÁµÉ¢r²ÂÂOKLLNiºª’Šrºª‚jRü0.368,0.203,-0.883,-275.500,-81.700,-87.800,3.875,-75.750,11.875
00:39:05:941,0.234,0.200,-0.968,-270.100,-79.700,-89.300,21.500,-65.500,-3.188
00:39:06:078,&ù¦&,²’j¢ºr‚²’‚r0.066,0.071,-1.007,-267.600,-77.100,-91.700,33.625,-21.312
00:39:06:183,-0.073,-0.150,-0.588,-263.100,-75.000,-92.300,29.938,21.062,0.688
00:39:06:284,0.015,0.030,-0.994,-262.000,-73.800,-93.000,6.938,5.000,2.562
00:39:06:398,0.014,0.012,-0.998,-262.700,-74.000,-91.000,6.438,4.125,0.375
00:39:06:521,0.041,0.003,-0.995,-263.900,-73.100,-92.000,1.312,3.500,-0.312
00:39:06:639,0.415,0.813,1.847,-263.700,-72.900,-94.000,9.875,-8.875,2.250
00:39:06:742,-0.010,0.008,-0.988,-264.100,-74.100,-90.900,-0.750,1.125,0.438
00:39:06:855,0.022,-0.007,-0.980,-263.300,-72.900,-90.800,0.188,2.562,-0.062
00:39:06:980,LW˜™5,-0.016,-0.991,-263.200,-72.600,-92.900,-0.250,2.750,0.500
00:39:07:047,0.024,-0.013,-0.990,-263.200,-73.900,-92.300,-0.250,2.625,0.000
