Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
00:28:39:855,0.028,-0.012,-0.996,-263.500,-73.600,-91.900,0.562,2.438,0.250
00:28:39:997,0.023,-0.008,-0.996,-265.600,-72.900,-92.800,0.188,2.312,-0.062
00:28:40:121,0.026,-0.012,-0.994,-264.400,-73.200,-91.700,0.000,2.438,0.188
00:28:40:277,0.029,-0.012,-1.004,-265.400,-74.000,-91.800,0.500,2.750,-0.062
00:28:40:411,0.026,-0.016,-0.996,-263.800,-73.000,-92.700,0.375,3.125,0.438
00:28:40:550,0.026,-0.010,-0.996,-264.700,-73.000,-91.400,-0.500,3.188,0.250
00:28:40:709,0.028,-0.014,-0.993,-263.900,-72.800,-91.200,0.312,2.812,0.250
00:28:40:885,0.031,-0.012,-0.994,-265.500,-72.200,-93.300,-0.125,3.250,-0.062
00:28:41:022,0.027,-0.014,-0.998,-263.500,-73.500,-92.400,0.438,2.625,0.188
00:28:41:159,0.027,-0.015,-0.989,-263.700,-73.000,-93.500,0.188,2.562,0.250
00:28:41:322,0.026,-0.016,-0.993,-264.800,-73.500,-90.700,-0.500,2.938,0.188
00:28:41:449,0.030,-0.012,-0.992,-265.600,-73.200,-92.700,-0.062,2.438,0.125
00:28:41:596,0.026,-0.009,-0.996,-263.900,-72.400,-93.000,-0.125,2.250,0.188
00:28:41:740,0.024,-0.011,-0.997,-264.500,-72.500,-92.100,0.000,2.312,0.125
00:28:41:910,0.025,-0.011,-0.995,-264.300,-72.800,-90.700,0.000,2.938,0.000
00:28:42:041,0.024,-0.015,-0.990,-266.300,-73.400,-92.200,-0.125,3.062,0.062
00:28:42:181,0.028,-0.011,-0.992,-263.500,-73.400,-91.300,0.312,2.625,0.000
00:28:42:336,0.024,-0.013,-0.990,-265.000,-72.800,-94.200,-0.125,2.875,-0.062
00:28:42:484,0.027,-0.009,-0.990,-266.000,-72.900,-90.600,-0.250,3.000,0.062
00:28:42:631,0.025,-0.010,-0.991,-264.900,-73.100,-91.800,-0.375,3.125,0.250
00:28:42:780,0.026,-0.016,-0.996,-263.900,-73.700,-92.100,0.562,2.562,0.062
00:28:42:922,0.028,-0.013,-0.994,-263.500,-74.600,-93.400,0.250,2.875,0.375
00:28:43:093,0.029,-0.011,-0.993,-264.400,-73.400,-91.900,-0.312,2.188,-0.188
00:28:43:232,0.023,-0.014,-0.994,-265.000,-73.300,-92.500,0.062,2.625,0.000
00:28:43:366,0.027,-0.014,-0.993,-264.200,-72.000,-91.800,0.312,2.688,0.188
