Time,Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz
12:58:55:629,0.027,0.000,-0.996,-258.200,-104.600,-87.700,-0.812,2.438,0.188
12:58:55:737,0.020,0.000,-0.998,-256.700,-106.600,-88.400,-0.500,2.750,0.250
12:58:55:845,0.022,-0.001,-0.997,-257.200,-102.900,-85.900,-0.125,2.500,0.375
12:58:55:953,0.024,-0.000,-0.989,-256.300,-104.600,-87.500,-0.312,2.375,-0.062
12:58:56:060,0.021,-0.001,-0.998,-256.300,-103.200,-86.500,0.500,2.875,0.250
12:58:56:168,0.024,-0.003,-0.995,-257.600,-104.600,-84.600,1.125,2.875,0.062
12:58:56:276,0.025,0.002,-0.997,-257.200,-104.800,-84.400,0.500,2.312,-0.188
12:58:56:384,0.025,0.002,-0.998,-258.600,-104.100,-86.200,-0.500,3.125,-0.062
12:58:56:493,0.022,-0.005,-0.991,-257.200,-104.000,-87.600,1.188,2.438,-0.062
12:58:56:600,0.023,0.003,-0.993,-259.600,-104.700,-86.700,0.688,2.625,-0.125
12:58:56:708,0.022,0.000,-0.994,-258.200,-105.200,-87.400,0.062,3.062,0.188
12:58:56:816,0.022,-0.000,-1.002,-257.700,-104.700,-87.000,-0.625,2.375,0.000
12:58:56:925,0.023,0.001,-1.000,-258.900,-103.900,-86.700,-0.562,2.938,0.125
12:58:57:032,0.026,0.001,-0.993,-257.100,-104.800,-86.600,0.125,2.875,0.125
12:58:57:141,0.024,-0.000,-0.993,-257.400,-105.400,-86.300,0.750,3.000,0.125
12:58:57:250,0.022,-0.000,-0.994,-257.900,-104.900,-85.900,-1.312,2.188,-0.125
12:58:57:356,0.023,-0.002,-0.997,-257.400,-103.500,-87.100,1.562,3.250,0.062
12:58:57:464,0.018,-0.004,-0.998,-257.300,-105.000,-87.500,0.250,2.375,0.250
12:58:57:572,0.023,-0.003,-0.995,-257.200,-105.100,-86.400,0.812,2.875,-0.062
12:58:57:681,0.023,-0.006,-0.999,-257.900,-104.000,-86.800,-0.312,2.438,-0.188
12:58:57:788,0.024,-0.000,-0.999,-258.100,-104.600,-86.900,-0.812,2.625,0.125
12:58:57:896,0.024,0.006,-0.994,-257.500,-104.200,-88.200,0.000,2.438,-0.062
12:58:58:004,0.023,-0.000,-0.987,-255.800,-104.600,-86.300,0.688,2.562,0.000
12:58:58:112,0.025,-0.003,-0.998,-259.500,-104.800,-87.100,-0.438,2.625,0.188
12:58:58:219,0.023,0.000,-0.994,-257.000,-104.300,-87.600,2.062,2.938,0.062
12:58:58:328,0.021,-0.001,-0.989,-257.900,-103.600,-86.300,0.812,2.250,0.000
12:58:58:437,0.022,-0.003,-0.982,-257.200,-105.800,-85.800,0.438,3.125,0.062
12:58:58:638,0.023,0.001,-0.989,-256.300,-104.800,-88.000,-0.312,2.812,0.000
12:58:58:729,0.023,0.002,-0.991,-258.300,-105.500,-86.400,0.688,2.750,0.125
12:58:58:860,0.022,0.006,-0.997,-258.600,-104.300,-88.400,-1.438,2.062,0.188
12:58:58:977,0.021,0.000,-1.001,-257.700,-102.900,-88.800,-1.188,2.125,0.000
12:58:59:097,0.021,0.000,-0.992,-256.500,-104.200,-85.700,-0.688,2.438,0.125
12:58:59:239,0.026,0.004,-0.991,-259.400,-104.000,-85.300,0.188,2.812,-0.062
12:58:59:359,0.025,-0.001,-0.993,-257.100,-103.800,-86.100,-1.125,2.750,0.188
12:58:59:446,0.022,0.000,-0.997,-256.600,-105.200,-88.500,0.188,2.500,-0.062
12:58:59:574,0.021,-0.004,-0.996,-254.600,-103.900,-85.300,1.000,2.125,-0.062
12:58:59:675,0.024,-0.000,-0.991,-256.800,-105.500,-85.800,0.312,2.750,-0.062
12:58:59:775,0.022,-0.005,-0.988,-256.900,-103.300,-86.500,-1.062,2.500,0.250
12:58:59:867,0.021,-0.001,-0.982,-257.900,-104.200,-88.400,0.875,3.000,-0.188
12:58:59:980,0.025,-0.001,-0.996,-258.100,-104.000,-87.000,0.688,2.500,0.000
12:59:00:064,0.021,-0.001,-0.991,-257.800,-104.200,-88.200,-0.750,2.625,0.062
12:59:00:131,0.023,0.000,-0.981,-257.200,-105.000,-86.100,-0.750,2.625,0.062
12:59:00:211,0.020,0.000,-0.995,-256.900,-104.300,-87.500,0.188,2.750,0.188
12:59:00:289,0.026,-0.007,-0.994,-256.600,-104.500,-86.000,0.750,2.312,-0.188
12:59:00:381,0.025,-0.003,-0.993,-256.600,-104.100,-86.400,0.938,2.250,0.125
12:59:00:491,0.021,-0.002,-0.990,-258.200,-103.900,-86.400,-0.125,2.188,0.000
12:59:00:595,0.021,0.002,-0.990,-255.600,-103.000,-87.400,0.688,2.938,0.125
12:59:00:722,0.025,0.001,-0.992,-257.100,-104.000,-87.400,0.000,2.500,0.000
12:59:00:836,0.024,0.000,-0.997,-257.600,-103.600,-85.600,-0.438,2.250,-0.125
12:59:00:936,0.019,-0.002,-0.996,-256.300,-105.200,-86.200,-0.688,2.125,0.250
12:59:01:075,0.023,0.003,-0.996,-258.000,-104.000,-88.000,1.375,2.438,0.062
12:59:01:178,0.022,-0.001,-1.000,-256.300,-103.700,-88.000,-1.000,3.062,0.188
12:59:01:278,0.021,0.000,-0.991,-255.900,-104.200,-85.800,-0.875,1.562,0.062
12:59:01:356,0.023,-0.001,-0.996,-257.000,-104.000,-85.500,0.438,2.750,0.062
12:59:01:460,0.025,0.000,-0.989,-255.900,-103.800,-85.000,0.375,3.250,0.312
12:59:01:568,0.020,0.001,-0.994,-256.900,-103.900,-87.500,-0.500,2.500,0.188
12:59:01:676,0.021,-0.001,-0.999,-257.200,-104.300,-85.500,0.938,3.125,0.188
12:59:01:783,0.027,0.003,-0.991,-256.100,-104.700,-87.400,1.188,2.875,0.062
12:59:01:891,0.022,0.000,-0.991,-256.000,-104.000,-87.300,-0.500,2.500,0.000
12:59:01:999,0.021,-0.001,-0.993,-257.100,-103.700,-85.100,0.062,2.375,0.062
12:59:02:108,0.026,-0.004,-0.998,-256.800,-104.600,-88.200,-1.188,2.438,0.250
12:59:02:215,0.025,-0.003,-0.996,-256.600,-104.100,-87.500,0.188,2.625,-0.188
12:59:02:324,0.030,0.003,-1.029,-256.300,-103.500,-86.600,-0.688,3.625,-0.375
12:59:02:431,0.020,0.000,-0.994,-258.200,-105.200,-85.500,-0.750,2.312,0.250
12:59:02:539,0.018,-0.006,-0.992,-256.800,-106.500,-87.900,0.312,2.000,0.188
12:59:02:647,0.026,0.004,-1.006,-258.400,-104.300,-85.500,-0.688,2.750,0.000
12:59:02:756,0.025,0.001,-1.004,-258.400,-104.300,-85.800,0.438,2.688,0.062
12:59:02:863,0.020,0.001,-1.005,-257.200,-103.700,-84.800,0.938,2.688,0.188
12:59:02:972,0.024,-0.004,-0.980,-258.500,-104.400,-88.700,0.562,2.812,0.188
12:59:03:080,0.023,0.000,-0.990,-257.400,-104.800,-86.400,0.500,1.875,-0.188
12:59:03:187,0.024,0.002,-0.992,-255.100,-105.200,-86.700,0.438,2.500,0.000
12:59:03:295,0.027,0.002,-0.990,-258.700,-104.800,-86.500,0.812,2.688,0.062
12:59:03:403,0.023,-0.000,-0.999,-258.600,-103.500,-87.400,0.562,2.562,0.062
12:59:03:511,0.022,0.004,-1.004,-255.900,-104.400,-86.800,-0.375,2.875,0.188
12:59:03:619,0.023,-0.005,-1.001,-257.100,-104.300,-85.200,0.000,3.000,0.062
12:59:03:727,0.019,0.003,-0.994,-258.400,-104.600,-86.800,0.688,3.062,-0.125
12:59:03:857,0.028,0.008,-1.032,-256.100,-104.200,-85.200,0.250,2.500,-0.062
12:59:03:982,0.026,0.001,-0.998,-258.000,-103.200,-88.100,-0.938,2.500,0.000
12:59:04:091,0.024,0.004,-0.996,-256.500,-105.700,-86.000,-0.500,2.562,0.188
12:59:04:199,0.022,0.003,-1.005,-257.800,-104.400,-88.700,0.188,2.812,0.125
12:59:04:377,0.020,0.001,-0.990,-256.400,-104.900,-85.300,-1.125,1.875,0.438
12:59:04:472,0.017,0.000,-0.993,-257.400,-103.500,-87.000,0.188,2.188,0.375
12:59:04:548,0.018,-0.000,-1.002,-256.900,-104.200,-89.200,0.188,2.812,0.375
12:59:04:661,0.020,-0.000,-0.996,-256.700,-103.900,-85.900,1.062,2.562,0.438
12:59:04:752,0.024,-0.003,-0.998,-256.800,-104.200,-84.400,1.438,2.188,0.438
12:59:04:867,0.023,-0.004,-0.991,-258.200,-104.700,-86.500,0.312,2.188,0.062
12:59:04:978,0.020,-0.001,-0.997,-257.300,-105.500,-84.200,2.562,3.125,0.062
12:59:05:110,0.020,-0.003,-1.004,-256.900,-104.300,-87.000,0.750,2.562,-0.062
12:59:05:196,0.026,0.004,-0.992,-256.500,-103.000,-86.600,1.562,2.750,0.062
12:59:05:311,0.020,-0.001,-0.994,-257.600,-106.000,-87.100,0.312,2.688,-0.188
12:59:05:427,0.020,-0.004,-1.004,-257.200,-104.800,-85.300,-0.062,2.062,0.375
12:59:05:522,0.021,-0.003,-0.992,-256.100,-104.300,-88.200,-0.250,2.500,0.125
12:59:05:616,0.022,0.002,-0.996,-258.000,-104.500,-86.400,-0.312,2.438,0.188
12:59:05:715,0.021,-0.002,-0.996,-257.000,-104.700,-87.600,0.062,3.000,0.125
12:59:05:809,0.024,0.002,-0.987,-258.000,-103.700,-86.400,2.000,3.188,0.250
12:59:05:918,0.022,0.001,-0.992,-256.400,-105.600,-85.000,0.875,2.875,0.000
12:59:06:056,0.023,-0.002,-0.989,-258.500,-103.800,-87.100,-0.375,2.312,0.250
12:59:06:161,0.024,0.000,-0.996,-256.600,-104.300,-86.500,-0.375,2.250,0.188
12:59:06:262,0.017,-0.003,-0.996,-258.300,-105.200,-89.400,2.188,2.438,0.188
12:59:06:359,0.018,-0.001,-0.993,-258.200,-103.900,-87.200,0.250,2.938,-0.062
12:59:06:463,0.021,-0.000,-0.991,-257.100,-103.900,-88.700,0.250,2.312,0.000
12:59:06:567,0.027,0.001,-0.996,-257.200,-103.500,-86.400,-0.688,2.375,0.125
12:59:06:668,0.023,0.002,-0.992,-257.100,-105.900,-86.900,0.062,2.688,0.312
12:59:06:797,0.024,0.000,-0.991,-258.200,-103.700,-88.300,2.312,2.625,0.062
12:59:06:899,0.021,0.003,-0.999,-256.700,-105.800,-87.500,2.062,2.562,0.000
12:59:07:009,0.025,-0.003,-0.996,-256.800,-104.400,-88.200,0.500,2.875,0.062
12:59:07:119,0.024,-0.003,-0.994,-255.500,-103.200,-86.100,0.500,3.188,0.188
12:59:07:233,0.030,0.000,-0.997,-258.600,-104.800,-87.300,1.938,3.125,-0.125
12:59:07:334,0.025,-0.001,-0.995,-257.400,-104.400,-86.200,-0.438,2.750,0.438
12:59:07:434,0.020,0.003,-0.994,-258.000,-104.600,-85.400,-0.312,2.500,0.125
12:59:07:539,0.021,0.000,-0.994,-257.500,-104.700,-85.600,0.375,2.812,0.188
12:59:07:659,0.021,0.000,-0.994,-258.000,-104.900,-88.600,-1.688,2.438,-0.188
12:59:07:758,0.024,-0.000,-0.991,-258.100,-103.600,-87.400,0.625,3.625,-0.062
12:59:07:831,0.020,0.000,-0.992,-256.400,-105.500,-86.600,-0.062,2.312,-0.250
12:59:07:939,0.020,-0.005,-0.994,-257.600,-105.200,-84.200,0.625,2.688,0.125
12:59:08:046,0.022,0.001,-0.989,-257.200,-103.500,-87.900,0.125,2.500,0.188
12:59:08:157,0.023,-0.001,-0.992,-257.400,-104.600,-85.300,1.375,3.188,0.312
12:59:08:264,0.023,-0.003,-1.001,-258.800,-104.200,-88.400,-0.250,2.750,0.312
12:59:08:372,0.025,0.002,-0.996,-258.600,-103.400,-88.500,-0.062,2.188,-0.125
12:59:08:478,0.025,-0.000,-0.992,-258.500,-104.900,-86.800,0.500,3.188,0.000
12:59:08:586,0.027,-0.001,-0.993,-257.500,-103.500,-85.500,0.375,2.562,0.000
12:59:08:698,0.027,-0.005,-1.006,-257.500,-105.000,-85.300,-0.250,2.562,0.312
12:59:08:802,0.024,0.001,-0.992,-257.900,-103.700,-84.600,1.125,2.812,0.188
12:59:08:911,0.023,0.003,-0.996,-258.800,-104.700,-88.000,1.250,3.000,-0.062
12:59:09:018,0.028,0.003,-1.001,-256.000,-104.200,-87.300,-0.125,2.312,0.250
12:59:09:142,0.023,-0.003,-0.996,-257.600,-105.500,-85.700,0.125,2.188,0.000
12:59:09:259,0.018,-0.003,-0.999,-256.500,-104.000,-84.600,-0.250,2.375,0.062
12:59:09:343,0.023,0.001,-0.990,-257.900,-103.300,-86.300,-1.625,2.062,0.250
12:59:09:451,0.024,-0.001,-0.992,-257.700,-105.400,-87.100,-0.438,3.062,0.000
12:59:09:560,0.021,-0.001,-0.992,-256.900,-104.700,-85.400,1.688,2.750,-0.062
12:59:09:667,0.020,-0.001,-0.994,-258.000,-103.500,-87.600,-0.688,2.562,0.000
12:59:09:775,0.026,0.000,-0.998,-257.400,-104.000,-84.900,-0.188,3.125,0.000
12:59:09:882,0.020,-0.001,-0.996,-258.800,-103.100,-84.200,0.125,2.312,0.000
12:59:09:990,0.021,0.003,-1.002,-256.000,-103.800,-85.900,-0.125,2.688,0.000
12:59:10:099,0.023,-0.000,-0.986,-258.700,-104.500,-86.200,-0.375,2.562,0.250
12:59:10:207,0.024,-0.003,-0.993,-258.400,-104.300,-85.600,-0.438,2.875,0.000
12:59:10:315,0.024,-0.002,-1.002,-256.900,-104.800,-83.100,-0.312,2.625,0.250
12:59:10:422,0.021,-0.000,-0.990,-257.900,-105.300,-85.900,1.438,2.812,0.188
12:59:10:532,0.022,-0.001,-0.989,-258.800,-105.300,-85.400,-0.938,2.688,-0.312
12:59:10:648,0.018,-0.002,-0.996,-258.800,-103.700,-87.700,-0.062,2.625,-0.062
12:59:10:746,0.034,0.005,-1.009,-255.900,-104.300,-88.000,0.188,2.188,0.062
12:59:10:855,0.025,-0.001,-0.996,-257.800,-104.300,-85.900,1.688,2.562,-0.125
12:59:10:963,0.023,-0.003,-0.989,-258.100,-104.200,-87.200,1.000,2.812,0.000
12:59:11:070,0.024,0.000,-0.992,-257.100,-103.900,-88.300,0.938,2.312,0.000
12:59:11:180,0.023,-0.000,-0.996,-257.600,-104.100,-85.500,-0.750,2.750,-0.062
12:59:11:286,0.024,-0.001,-0.992,-256.200,-103.900,-85.900,0.750,2.500,0.062
12:59:11:394,0.024,-0.003,-0.988,-257.000,-104.700,-87.100,0.625,2.562,0.375
12:59:11:502,0.024,0.000,-0.990,-257.000,-104.300,-86.300,0.000,2.188,0.062
12:59:11:610,0.025,0.004,-1.003,-257.100,-104.100,-86.600,-0.125,2.562,0.188
12:59:11:717,0.022,0.000,-0.997,-258.300,-103.300,-88.300,1.375,2.688,0.062
12:59:11:826,0.020,0.002,-0.988,-257.200,-104.800,-86.100,0.188,2.562,0.250
12:59:11:934,0.023,-0.001,-0.991,-259.700,-104.000,-86.500,0.312,3.188,0.000
12:59:12:042,0.022,0.000,-0.991,-257.300,-103.000,-84.500,0.062,2.500,-0.062
12:59:12:157,0.023,-0.001,-0.994,-257.600,-102.500,-86.400,0.062,2.688,0.062
12:59:12:258,0.022,0.000,-1.001,-257.400,-102.100,-87.900,0.250,2.188,0.125
12:59:12:367,0.021,-0.002,-0.991,-257.700,-103.000,-85.100,0.688,2.625,0.062
12:59:12:475,0.018,-0.000,-0.995,-258.400,-105.500,-87.300,0.938,3.000,0.000
12:59:12:582,0.023,-0.002,-0.993,-258.600,-103.800,-88.900,-0.188,2.125,0.125
12:59:12:690,0.020,-0.006,-0.989,-256.500,-104.500,-86.100,-0.250,2.562,0.062
12:59:12:798,0.021,-0.002,-0.996,-256.500,-103.700,-84.600,-1.125,2.438,0.000
12:59:12:905,0.022,0.003,-0.989,-258.200,-103.200,-88.000,0.938,2.875,0.000
12:59:13:014,0.020,-0.002,-0.989,-257.700,-105.000,-87.100,1.500,3.062,-0.125
12:59:13:122,0.025,-0.003,-0.989,-257.300,-104.000,-89.500,1.625,3.250,0.188
12:59:13:230,0.021,-0.001,-0.993,-258.300,-103.300,-86.800,0.188,3.062,-0.062
12:59:13:338,0.025,0.002,-0.994,-256.700,-104.000,-87.500,-0.188,2.750,0.000
12:59:13:446,0.023,-0.000,-0.989,-258.100,-103.600,-85.500,1.000,2.625,0.062
12:59:13:555,0.021,0.004,-0.987,-257.600,-103.600,-87.700,-0.125,1.750,-0.250
12:59:13:663,0.023,0.000,-0.989,-258.000,-104.700,-87.200,-0.500,2.562,-0.188
12:59:13:771,0.025,-0.001,-0.999,-257.500,-105.000,-87.100,0.562,2.375,0.125
12:59:13:879,0.021,-0.003,-0.996,-258.400,-102.900,-88.800,0.188,2.500,-0.188
12:59:13:986,0.024,0.000,-0.989,-258.300,-102.100,-85.300,-0.188,2.750,-0.312
12:59:14:094,0.024,0.003,-0.996,-258.200,-104.800,-85.400,-0.938,2.938,0.000
12:59:14:202,0.019,-0.000,-0.994,-258.000,-103.700,-85.900,1.750,2.438,-0.125
12:59:14:309,0.026,-0.001,-0.990,-257.100,-104.700,-85.600,0.688,2.562,0.250
12:59:14:418,0.020,0.001,-0.997,-257.600,-103.700,-88.300,-0.188,2.812,0.000
12:59:14:526,0.022,-0.005,-0.990,-257.400,-103.000,-85.700,-1.438,2.875,0.188
12:59:14:634,0.022,-0.001,-0.991,-258.200,-103.700,-86.800,0.250,2.312,0.188
12:59:14:742,0.023,-0.006,-0.996,-257.500,-103.600,-89.100,-0.438,2.812,0.000
12:59:14:853,0.025,0.005,-0.997,-258.200,-104.600,-86.600,-0.312,3.125,-0.062
12:59:14:968,0.020,-0.006,-0.993,-257.500,-104.800,-89.000,-1.312,2.938,0.125
12:59:15:070,0.019,-0.005,-0.999,-257.400,-103.800,-89.000,0.000,2.438,0.188
12:59:15:175,0.017,-0.001,-0.984,-256.400,-103.200,-86.600,-0.250,2.562,0.188
12:59:15:282,0.022,-0.001,-0.988,-257.600,-103.900,-86.200,-0.312,2.500,0.000
12:59:15:390,0.021,0.000,-0.996,-257.000,-104.900,-84.400,-0.250,2.750,0.125
12:59:15:497,0.018,0.003,-0.994,-258.800,-103.800,-86.800,-0.438,2.688,0.062
12:59:15:607,0.025,0.004,-0.992,-258.100,-103.200,-85.800,0.938,3.125,0.438
12:59:15:757,0.029,0.002,-0.988,-257.700,-103.400,-88.500,-1.312,2.500,-0.125
12:59:15:867,0.023,-0.000,-0.994,-258.100,-104.200,-89.000,1.688,2.938,0.062
12:59:15:949,0.025,-0.003,-0.997,-258.200,-103.200,-88.400,0.312,2.750,0.062
12:59:16:038,0.025,0.001,-0.999,-257.700,-104.000,-87.500,-0.438,2.562,0.062
12:59:16:146,0.020,-0.002,-0.996,-259.000,-103.800,-87.500,-0.750,2.688,0.000
12:59:16:254,0.017,0.001,-0.996,-258.800,-105.000,-85.900,-0.312,3.312,0.062
12:59:16:362,0.021,0.003,-0.997,-257.500,-104.200,-85.700,-0.625,2.438,0.000
12:59:16:475,0.023,0.007,-0.997,-257.600,-104.400,-85.000,-0.875,2.625,-0.312
12:59:16:578,0.023,0.000,-1.004,-256.900,-105.000,-85.800,0.000,2.500,-0.125
12:59:16:730,0.024,-0.002,-0.987,-257.000,-104.900,-87.900,0.500,2.812,-0.188
12:59:16:814,0.020,0.003,-0.996,-257.500,-104.700,-85.600,1.312,2.688,0.000
12:59:16:906,0.020,0.003,-0.992,-258.300,-103.500,-86.300,1.500,3.125,0.188
12:59:17:016,0.019,-0.001,-0.996,-257.800,-104.400,-83.900,1.438,2.500,0.188
12:59:17:120,0.024,0.000,-0.998,-258.300,-103.700,-86.100,1.188,3.062,-0.062
12:59:17:225,0.021,-0.007,-0.982,-256.700,-104.200,-85.300,0.188,2.625,0.062
12:59:17:337,0.022,0.002,-0.999,-257.300,-103.500,-85.500,0.125,3.062,-0.062
12:59:17:441,0.022,0.000,-0.987,-258.000,-104.600,-86.900,-0.938,2.688,0.062
12:59:17:549,0.028,0.002,-0.998,-257.000,-104.700,-85.200,-0.875,2.125,0.125
12:59:17:667,0.022,-0.003,-0.990,-257.900,-104.200,-85.200,-0.125,2.250,-0.562
12:59:17:787,0.021,0.001,-0.994,-257.300,-104.100,-87.600,1.438,2.562,0.125
12:59:17:888,0.025,-0.004,-0.988,-258.000,-103.600,-85.100,0.438,2.812,0.188
12:59:18:003,0.023,0.000,-0.988,-256.700,-103.300,-87.900,-0.438,2.375,-0.062
12:59:18:102,0.020,0.002,-0.996,-257.700,-105.000,-89.100,0.438,2.875,0.062
12:59:18:197,0.022,0.000,-0.994,-258.100,-103.400,-88.000,0.125,2.250,0.000
12:59:18:343,0.023,0.000,-0.996,-256.300,-104.300,-85.600,0.562,2.625,0.062
12:59:18:429,0.023,-0.002,-0.990,-257.000,-104.300,-86.500,-0.250,2.438,0.188
12:59:18:521,0.021,-0.000,-0.991,-257.800,-103.800,-84.600,0.312,2.750,0.000
12:59:18:658,0.022,0.001,-0.994,-257.300,-102.500,-86.400,0.000,2.188,0.062
12:59:18:738,0.019,-0.002,-0.992,-256.900,-104.600,-88.300,-0.250,2.188,-0.062
12:59:18:845,0.022,0.001,-0.992,-258.400,-103.300,-86.600,0.000,2.500,-0.062
12:59:18:970,0.024,0.000,-0.997,-256.800,-104.100,-87.200,0.875,2.562,0.062
12:59:19:117,0.023,0.000,-0.994,-257.700,-104.600,-88.500,1.500,2.500,0.000
12:59:19:195,0.022,0.000,-0.998,-257.000,-102.100,-84.500,0.375,2.688,0.438
12:59:19:279,0.024,-0.004,-0.992,-257.200,-102.700,-86.900,0.438,2.188,0.250
12:59:19:385,0.023,-0.002,-0.991,-257.000,-103.900,-86.300,0.125,2.438,0.000
12:59:19:493,0.026,0.002,-1.002,-257.900,-104.200,-88.100,1.125,3.312,-0.125
12:59:19:602,0.020,0.002,-1.001,-258.000,-103.700,-85.200,1.125,2.812,-0.062
12:59:19:742,0.023,-0.004,-0.994,-258.300,-104.100,-87.100,1.062,2.625,0.000
12:59:19:818,0.021,0.002,-1.004,-257.000,-104.400,-84.600,1.500,2.750,0.188
12:59:19:926,0.020,-0.001,-0.997,-256.700,-103.100,-87.600,-0.938,2.438,-0.125
12:59:20:033,0.021,-0.005,-0.993,-260.100,-104.800,-86.000,0.188,2.438,0.062
12:59:20:175,0.023,0.000,-0.989,-258.700,-103.800,-84.600,0.000,2.500,0.188
12:59:20:319,0.024,0.001,-0.998,-256.000,-104.000,-87.000,0.312,2.375,0.125
12:59:20:415,0.028,0.000,-0.998,-257.900,-105.300,-87.700,-0.750,2.500,0.000
12:59:20:545,0.018,-0.002,-0.996,-257.000,-103.400,-85.800,-0.625,2.812,0.250
12:59:20:648,0.027,0.005,-0.998,-257.500,-103.200,-86.400,-0.688,2.562,0.312
12:59:20:748,0.029,-0.001,-0.989,-257.300,-103.600,-86.600,-0.250,2.875,-0.375
12:59:20:862,0.024,0.002,-0.996,-257.900,-105.000,-86.200,0.375,2.688,-0.312
12:59:20:947,0.025,0.001,-0.995,-257.400,-104.100,-86.000,0.688,2.625,0.312
12:59:21:059,0.023,-0.000,-0.991,-257.200,-105.000,-86.400,0.062,2.500,0.000
12:59:21:186,0.022,-0.005,-0.993,-257.100,-104.200,-86.200,0.188,2.625,-0.188
12:59:21:275,0.028,-0.001,-1.003,-258.300,-104.900,-87.500,0.438,2.250,-0.250
12:59:21:399,0.029,0.000,-0.989,-256.100,-104.700,-84.800,-0.625,2.438,0.250
12:59:21:490,0.023,0.001,-1.000,-258.000,-104.500,-86.300,0.875,2.688,0.062
12:59:21:564,0.020,0.002,-0.996,-257.800,-103.800,-86.900,0.125,3.062,0.250
12:59:21:654,0.020,-0.004,-0.992,-258.400,-103.700,-88.900,-0.188,3.062,-0.062
12:59:21:804,0.023,0.001,-0.993,-257.900,-103.500,-86.800,0.750,2.688,0.125
12:59:21:963,0.025,-0.002,-0.994,-258.300,-104.300,-84.600,0.312,2.812,-0.125
12:59:22:111,0.021,-0.001,-0.992,-257.700,-104.500,-85.800,0.500,2.688,0.188
12:59:22:228,0.019,-0.001,-0.992,-257.600,-103.900,-88.000,-0.125,2.500,0.000
12:59:22:378,0.021,-0.002,-0.993,-257.300,-102.400,-86.200,1.188,2.438,0.250
12:59:22:507,0.024,-0.002,-0.990,-257.400,-104.800,-84.900,-0.812,2.562,0.312
12:59:22:692,0.023,-0.000,-1.002,-256.700,-103.100,-86.600,-0.438,2.625,0.250
12:59:22:790,0.023,0.000,-0.999,-257.400,-103.400,-87.600,-1.062,2.562,0.000
12:59:22:911,0.024,-0.000,-0.996,-258.300,-105.500,-86.200,-0.750,3.000,0.125
12:59:22:995,0.026,0.005,-0.996,-258.000,-105.000,-89.300,0.938,3.000,0.188
12:59:23:079,0.018,-0.006,-0.989,-256.300,-101.000,-86.400,0.312,2.438,0.000
12:59:23:182,0.021,0.000,-0.995,-256.800,-103.100,-85.500,-0.500,2.562,0.000
12:59:23:259,0.025,0.000,-1.001,-257.200,-104.400,-85.900,0.250,2.500,0.188
12:59:23:374,0.025,0.003,-0.990,-257.700,-104.600,-86.400,0.938,2.625,-0.062
12:59:23:449,0.026,0.002,-0.996,-258.300,-105.700,-86.600,-0.875,2.312,0.125
12:59:23:537,0.024,-0.002,-1.005,-258.400,-104.800,-85.400,1.312,3.250,0.312
12:59:23:656,0.023,-0.000,-0.991,-257.800,-103.700,-88.200,-0.250,2.688,0.062
12:59:23:750,0.023,0.000,-0.996,-255.900,-104.300,-85.700,-0.125,2.625,0.062
12:59:23:844,0.022,-0.000,-0.992,-259.200,-104.400,-85.700,0.500,2.875,0.188
12:59:23:929,0.019,0.000,-1.000,-257.200,-103.000,-87.500,0.188,2.750,0.188
12:59:24:018,0.020,-0.003,-0.990,-257.500,-104.100,-85.500,-0.500,2.125,-0.062
12:59:24:137,0.020,0.001,-0.992,-258.600,-103.900,-85.600,-1.250,2.688,0.188
12:59:24:239,0.020,-0.002,-1.003,-258.200,-104.200,-85.600,0.938,2.438,0.062
12:59:24:348,0.017,-0.004,-0.992,-257.700,-103.300,-86.100,1.188,2.375,0.188
12:59:24:463,0.021,0.002,-0.977,-257.900,-104.600,-87.200,-0.375,2.125,0.188
12:59:24:586,0.023,-0.001,-1.004,-257.400,-103.200,-85.600,0.750,2.688,0.062
12:59:24:686,0.026,0.002,-0.991,-258.400,-104.200,-89.100,0.938,2.688,0.312
12:59:24:799,0.024,0.003,-0.998,-257.900,-104.800,-88.200,0.062,2.750,0.000
12:59:24:903,0.027,0.001,-0.995,-257.900,-103.600,-89.800,-0.062,2.688,0.062
12:59:25:026,0.023,0.002,-0.987,-257.300,-104.600,-87.800,-0.938,2.500,0.125
12:59:25:135,0.026,-0.004,-0.999,-256.700,-104.600,-86.200,0.875,2.938,-0.062
12:59:25:237,0.020,0.000,-0.980,-256.300,-104.300,-85.900,0.500,2.438,0.438
12:59:25:348,0.023,0.000,-1.004,-256.500,-103.600,-86.300,0.125,2.750,-0.125
12:59:25:467,0.022,-0.002,-1.001,-258.000,-104.100,-85.900,0.375,3.188,0.000
12:59:25:592,0.023,-0.002,-0.996,-256.600,-104.400,-87.900,-0.688,2.375,-0.062
12:59:25:703,0.023,0.003,-0.976,-257.200,-103.800,-86.100,-0.625,2.312,0.125
12:59:25:811,0.019,-0.010,-1.006,-257.000,-104.200,-86.300,1.188,3.062,0.062
12:59:25:909,0.023,-0.001,-0.993,-259.100,-103.900,-86.000,-0.188,2.938,-0.375
12:59:26:017,0.016,0.001,-1.038,-256.900,-103.400,-85.300,0.188,3.125,0.125
12:59:26:129,0.020,-0.004,-0.990,-257.300,-105.300,-85.200,0.375,3.000,0.125
12:59:26:236,0.025,-0.001,-0.988,-258.000,-104.300,-87.800,-1.562,2.438,0.062
12:59:26:361,0.028,0.000,-0.993,-256.900,-103.800,-85.900,-0.500,2.688,0.250
